Wert,Jahr,Grossregion,Tätigkeit,Anforderungsniveau des Arbeitsplatzes,Geschlecht
6260,2010,"Genferseeregion (VD, VS, GE)","Kultur, Information, Unterhaltung, Sport und Freizeit",Anforderungsniveau - Total,Geschlecht - Total
6500,2010,"Genferseeregion (VD, VS, GE)","Kultur, Information, Unterhaltung, Sport und Freizeit",Anforderungsniveau - Total,Mann
5962,2010,"Genferseeregion (VD, VS, GE)","Kultur, Information, Unterhaltung, Sport und Freizeit",Anforderungsniveau - Total,Frau
7433,2010,"Genferseeregion (VD, VS, GE)","Kultur, Information, Unterhaltung, Sport und Freizeit",Niveau 1+2,Geschlecht - Total
8020,2010,"Genferseeregion (VD, VS, GE)","Kultur, Information, Unterhaltung, Sport und Freizeit",Niveau 1+2,Mann
6728,2010,"Genferseeregion (VD, VS, GE)","Kultur, Information, Unterhaltung, Sport und Freizeit",Niveau 1+2,Frau
6118,2010,"Genferseeregion (VD, VS, GE)","Kultur, Information, Unterhaltung, Sport und Freizeit",Niveau 3,Geschlecht - Total
6396,2010,"Genferseeregion (VD, VS, GE)","Kultur, Information, Unterhaltung, Sport und Freizeit",Niveau 3,Mann
5731,2010,"Genferseeregion (VD, VS, GE)","Kultur, Information, Unterhaltung, Sport und Freizeit",Niveau 3,Frau
4668,2010,"Genferseeregion (VD, VS, GE)","Kultur, Information, Unterhaltung, Sport und Freizeit",Niveau 4,Geschlecht - Total
4669,2010,"Genferseeregion (VD, VS, GE)","Kultur, Information, Unterhaltung, Sport und Freizeit",Niveau 4,Mann
4614,2010,"Genferseeregion (VD, VS, GE)","Kultur, Information, Unterhaltung, Sport und Freizeit",Niveau 4,Frau
5890,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Tätigkeit - Total,Anforderungsniveau - Total,Geschlecht - Total
6290,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Tätigkeit - Total,Anforderungsniveau - Total,Mann
5167,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Tätigkeit - Total,Anforderungsniveau - Total,Frau
7341,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Tätigkeit - Total,Niveau 1+2,Geschlecht - Total
7820,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Tätigkeit - Total,Niveau 1+2,Mann
6462,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Tätigkeit - Total,Niveau 1+2,Frau
5680,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Tätigkeit - Total,Niveau 3,Geschlecht - Total
5919,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Tätigkeit - Total,Niveau 3,Mann
5171,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Tätigkeit - Total,Niveau 3,Frau
4644,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Tätigkeit - Total,Niveau 4,Geschlecht - Total
5040,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Tätigkeit - Total,Niveau 4,Mann
4334,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Tätigkeit - Total,Niveau 4,Frau
5633,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",PRODUKTIONSNAHE TAETIGKEITEN,Anforderungsniveau - Total,Geschlecht - Total
5821,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",PRODUKTIONSNAHE TAETIGKEITEN,Anforderungsniveau - Total,Mann
4610,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",PRODUKTIONSNAHE TAETIGKEITEN,Anforderungsniveau - Total,Frau
6346,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",PRODUKTIONSNAHE TAETIGKEITEN,Niveau 1+2,Geschlecht - Total
6405,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",PRODUKTIONSNAHE TAETIGKEITEN,Niveau 1+2,Mann
5202,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",PRODUKTIONSNAHE TAETIGKEITEN,Niveau 1+2,Frau
5709,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",PRODUKTIONSNAHE TAETIGKEITEN,Niveau 3,Geschlecht - Total
5804,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",PRODUKTIONSNAHE TAETIGKEITEN,Niveau 3,Mann
4908,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",PRODUKTIONSNAHE TAETIGKEITEN,Niveau 3,Frau
4889,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",PRODUKTIONSNAHE TAETIGKEITEN,Niveau 4,Geschlecht - Total
5232,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",PRODUKTIONSNAHE TAETIGKEITEN,Niveau 4,Mann
4380,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",PRODUKTIONSNAHE TAETIGKEITEN,Niveau 4,Frau
5280,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Herstellen und bearbeiten von Produkten,Anforderungsniveau - Total,Geschlecht - Total
5621,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Herstellen und bearbeiten von Produkten,Anforderungsniveau - Total,Mann
4536,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Herstellen und bearbeiten von Produkten,Anforderungsniveau - Total,Frau
6124,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Herstellen und bearbeiten von Produkten,Niveau 1+2,Geschlecht - Total
6306,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Herstellen und bearbeiten von Produkten,Niveau 1+2,Mann
4977,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Herstellen und bearbeiten von Produkten,Niveau 1+2,Frau
5528,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Herstellen und bearbeiten von Produkten,Niveau 3,Geschlecht - Total
5703,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Herstellen und bearbeiten von Produkten,Niveau 3,Mann
4836,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Herstellen und bearbeiten von Produkten,Niveau 3,Frau
4700,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Herstellen und bearbeiten von Produkten,Niveau 4,Geschlecht - Total
5060,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Herstellen und bearbeiten von Produkten,Niveau 4,Mann
4363,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Herstellen und bearbeiten von Produkten,Niveau 4,Frau
5754,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Tätigkeiten im Baugewerbe,Anforderungsniveau - Total,Geschlecht - Total
5768,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Tätigkeiten im Baugewerbe,Anforderungsniveau - Total,Mann
5171,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Tätigkeiten im Baugewerbe,Anforderungsniveau - Total,Frau
6289,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Tätigkeiten im Baugewerbe,Niveau 1+2,Geschlecht - Total
6306,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Tätigkeiten im Baugewerbe,Niveau 1+2,Mann
5934,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Tätigkeiten im Baugewerbe,Niveau 1+2,Frau
5623,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Tätigkeiten im Baugewerbe,Niveau 3,Geschlecht - Total
5640,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Tätigkeiten im Baugewerbe,Niveau 3,Mann
4939,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Tätigkeiten im Baugewerbe,Niveau 3,Frau
5257,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Tätigkeiten im Baugewerbe,Niveau 4,Geschlecht - Total
5267,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Tätigkeiten im Baugewerbe,Niveau 4,Mann
4266,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Tätigkeiten im Baugewerbe,Niveau 4,Frau
6140,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Maschinen einrichten, bedienen, unterhalten",Anforderungsniveau - Total,Geschlecht - Total
6263,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Maschinen einrichten, bedienen, unterhalten",Anforderungsniveau - Total,Mann
4940,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Maschinen einrichten, bedienen, unterhalten",Anforderungsniveau - Total,Frau
6717,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Maschinen einrichten, bedienen, unterhalten",Niveau 1+2,Geschlecht - Total
6753,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Maschinen einrichten, bedienen, unterhalten",Niveau 1+2,Mann
5875,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Maschinen einrichten, bedienen, unterhalten",Niveau 1+2,Frau
6140,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Maschinen einrichten, bedienen, unterhalten",Niveau 3,Geschlecht - Total
6202,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Maschinen einrichten, bedienen, unterhalten",Niveau 3,Mann
5195,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Maschinen einrichten, bedienen, unterhalten",Niveau 3,Frau
5383,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Maschinen einrichten, bedienen, unterhalten",Niveau 4,Geschlecht - Total
5735,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Maschinen einrichten, bedienen, unterhalten",Niveau 4,Mann
4537,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Maschinen einrichten, bedienen, unterhalten",Niveau 4,Frau
4595,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Restaurieren, Kunsthandwerk",Anforderungsniveau - Total,Geschlecht - Total
5000,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Restaurieren, Kunsthandwerk",Anforderungsniveau - Total,Mann
3864,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Restaurieren, Kunsthandwerk",Anforderungsniveau - Total,Frau
4965,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Restaurieren, Kunsthandwerk",Niveau 1+2,Geschlecht - Total
4967,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Restaurieren, Kunsthandwerk",Niveau 1+2,Mann
"""......""",2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Restaurieren, Kunsthandwerk",Niveau 1+2,Frau
4631,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Restaurieren, Kunsthandwerk",Niveau 3,Geschlecht - Total
"""......""",2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Restaurieren, Kunsthandwerk",Niveau 3,Mann
4044,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Restaurieren, Kunsthandwerk",Niveau 3,Frau
3987,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Restaurieren, Kunsthandwerk",Niveau 4,Geschlecht - Total
"""......""",2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Restaurieren, Kunsthandwerk",Niveau 4,Mann
"""......""",2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Restaurieren, Kunsthandwerk",Niveau 4,Frau
6127,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",DIENSTLEISTUNGEN,Anforderungsniveau - Total,Geschlecht - Total
7116,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",DIENSTLEISTUNGEN,Anforderungsniveau - Total,Mann
5357,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",DIENSTLEISTUNGEN,Anforderungsniveau - Total,Frau
7858,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",DIENSTLEISTUNGEN,Niveau 1+2,Geschlecht - Total
8829,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",DIENSTLEISTUNGEN,Niveau 1+2,Mann
6536,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",DIENSTLEISTUNGEN,Niveau 1+2,Frau
5657,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",DIENSTLEISTUNGEN,Niveau 3,Geschlecht - Total
6123,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",DIENSTLEISTUNGEN,Niveau 3,Mann
5232,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",DIENSTLEISTUNGEN,Niveau 3,Frau
4420,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",DIENSTLEISTUNGEN,Niveau 4,Geschlecht - Total
4658,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",DIENSTLEISTUNGEN,Niveau 4,Mann
4324,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",DIENSTLEISTUNGEN,Niveau 4,Frau
10971,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Ziel- und Strategiedefinition von Unternehmen,Anforderungsniveau - Total,Geschlecht - Total
11429,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Ziel- und Strategiedefinition von Unternehmen,Anforderungsniveau - Total,Mann
8924,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Ziel- und Strategiedefinition von Unternehmen,Anforderungsniveau - Total,Frau
11216,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Ziel- und Strategiedefinition von Unternehmen,Niveau 1+2,Geschlecht - Total
11586,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Ziel- und Strategiedefinition von Unternehmen,Niveau 1+2,Mann
9196,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Ziel- und Strategiedefinition von Unternehmen,Niveau 1+2,Frau
8404,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Ziel- und Strategiedefinition von Unternehmen,Niveau 3,Geschlecht - Total
8993,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Ziel- und Strategiedefinition von Unternehmen,Niveau 3,Mann
7174,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Ziel- und Strategiedefinition von Unternehmen,Niveau 3,Frau
"""......""",2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Ziel- und Strategiedefinition von Unternehmen,Niveau 4,Geschlecht - Total
"""......""",2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Ziel- und Strategiedefinition von Unternehmen,Niveau 4,Mann
"""......""",2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Ziel- und Strategiedefinition von Unternehmen,Niveau 4,Frau
6985,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Rechnungs- und Personalwesen,Anforderungsniveau - Total,Geschlecht - Total
8666,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Rechnungs- und Personalwesen,Anforderungsniveau - Total,Mann
6315,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Rechnungs- und Personalwesen,Anforderungsniveau - Total,Frau
8048,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Rechnungs- und Personalwesen,Niveau 1+2,Geschlecht - Total
9686,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Rechnungs- und Personalwesen,Niveau 1+2,Mann
6881,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Rechnungs- und Personalwesen,Niveau 1+2,Frau
5977,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Rechnungs- und Personalwesen,Niveau 3,Geschlecht - Total
6403,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Rechnungs- und Personalwesen,Niveau 3,Mann
5852,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Rechnungs- und Personalwesen,Niveau 3,Frau
5577,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Rechnungs- und Personalwesen,Niveau 4,Geschlecht - Total
5330,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Rechnungs- und Personalwesen,Niveau 4,Mann
5608,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Rechnungs- und Personalwesen,Niveau 4,Frau
5771,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Sekretariats- und Kanzleiarbeiten,Anforderungsniveau - Total,Geschlecht - Total
6333,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Sekretariats- und Kanzleiarbeiten,Anforderungsniveau - Total,Mann
5676,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Sekretariats- und Kanzleiarbeiten,Anforderungsniveau - Total,Frau
6208,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Sekretariats- und Kanzleiarbeiten,Niveau 1+2,Geschlecht - Total
7130,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Sekretariats- und Kanzleiarbeiten,Niveau 1+2,Mann
5978,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Sekretariats- und Kanzleiarbeiten,Niveau 1+2,Frau
5665,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Sekretariats- und Kanzleiarbeiten,Niveau 3,Geschlecht - Total
5985,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Sekretariats- und Kanzleiarbeiten,Niveau 3,Mann
5609,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Sekretariats- und Kanzleiarbeiten,Niveau 3,Frau
5392,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Sekretariats- und Kanzleiarbeiten,Niveau 4,Geschlecht - Total
5570,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Sekretariats- und Kanzleiarbeiten,Niveau 4,Mann
5357,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Sekretariats- und Kanzleiarbeiten,Niveau 4,Frau
6626,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Andere kaufmännisch-administrative Tätigkeiten,Anforderungsniveau - Total,Geschlecht - Total
7991,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Andere kaufmännisch-administrative Tätigkeiten,Anforderungsniveau - Total,Mann
5818,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Andere kaufmännisch-administrative Tätigkeiten,Anforderungsniveau - Total,Frau
8365,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Andere kaufmännisch-administrative Tätigkeiten,Niveau 1+2,Geschlecht - Total
9240,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Andere kaufmännisch-administrative Tätigkeiten,Niveau 1+2,Mann
6512,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Andere kaufmännisch-administrative Tätigkeiten,Niveau 1+2,Frau
5981,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Andere kaufmännisch-administrative Tätigkeiten,Niveau 3,Geschlecht - Total
6782,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Andere kaufmännisch-administrative Tätigkeiten,Niveau 3,Mann
5690,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Andere kaufmännisch-administrative Tätigkeiten,Niveau 3,Frau
5343,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Andere kaufmännisch-administrative Tätigkeiten,Niveau 4,Geschlecht - Total
5485,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Andere kaufmännisch-administrative Tätigkeiten,Niveau 4,Mann
5305,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Andere kaufmännisch-administrative Tätigkeiten,Niveau 4,Frau
6705,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Logistik, Stabsaufgaben",Anforderungsniveau - Total,Geschlecht - Total
7000,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Logistik, Stabsaufgaben",Anforderungsniveau - Total,Mann
5949,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Logistik, Stabsaufgaben",Anforderungsniveau - Total,Frau
8903,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Logistik, Stabsaufgaben",Niveau 1+2,Geschlecht - Total
9085,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Logistik, Stabsaufgaben",Niveau 1+2,Mann
7912,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Logistik, Stabsaufgaben",Niveau 1+2,Frau
6016,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Logistik, Stabsaufgaben",Niveau 3,Geschlecht - Total
6084,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Logistik, Stabsaufgaben",Niveau 3,Mann
5848,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Logistik, Stabsaufgaben",Niveau 3,Frau
4908,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Logistik, Stabsaufgaben",Niveau 4,Geschlecht - Total
5109,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Logistik, Stabsaufgaben",Niveau 4,Mann
4688,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Logistik, Stabsaufgaben",Niveau 4,Frau
8115,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Begutachten, beraten, beurkunden",Anforderungsniveau - Total,Geschlecht - Total
8957,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Begutachten, beraten, beurkunden",Anforderungsniveau - Total,Mann
6846,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Begutachten, beraten, beurkunden",Anforderungsniveau - Total,Frau
9178,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Begutachten, beraten, beurkunden",Niveau 1+2,Geschlecht - Total
9750,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Begutachten, beraten, beurkunden",Niveau 1+2,Mann
7810,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Begutachten, beraten, beurkunden",Niveau 1+2,Frau
6584,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Begutachten, beraten, beurkunden",Niveau 3,Geschlecht - Total
7358,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Begutachten, beraten, beurkunden",Niveau 3,Mann
6015,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Begutachten, beraten, beurkunden",Niveau 3,Frau
5353,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Begutachten, beraten, beurkunden",Niveau 4,Geschlecht - Total
5417,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Begutachten, beraten, beurkunden",Niveau 4,Mann
5277,2010,"Espace Mittelland (BE, FR, SO, NE, JU)","Begutachten, beraten, beurkunden",Niveau 4,Frau
7216,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",(Ver-)Kauf von Grundstoffen und Investitionsgütern,Anforderungsniveau - Total,Geschlecht - Total
7855,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",(Ver-)Kauf von Grundstoffen und Investitionsgütern,Anforderungsniveau - Total,Mann
5528,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",(Ver-)Kauf von Grundstoffen und Investitionsgütern,Anforderungsniveau - Total,Frau
8369,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",(Ver-)Kauf von Grundstoffen und Investitionsgütern,Niveau 1+2,Geschlecht - Total
8608,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",(Ver-)Kauf von Grundstoffen und Investitionsgütern,Niveau 1+2,Mann
6335,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",(Ver-)Kauf von Grundstoffen und Investitionsgütern,Niveau 1+2,Frau
6336,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",(Ver-)Kauf von Grundstoffen und Investitionsgütern,Niveau 3,Geschlecht - Total
7040,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",(Ver-)Kauf von Grundstoffen und Investitionsgütern,Niveau 3,Mann
5484,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",(Ver-)Kauf von Grundstoffen und Investitionsgütern,Niveau 3,Frau
4241,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",(Ver-)Kauf von Grundstoffen und Investitionsgütern,Niveau 4,Geschlecht - Total
4419,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",(Ver-)Kauf von Grundstoffen und Investitionsgütern,Niveau 4,Mann
3851,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",(Ver-)Kauf von Grundstoffen und Investitionsgütern,Niveau 4,Frau
4654,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Verkauf v. Konsumgütern u. Dienstleistungen im Detailhandel,Anforderungsniveau - Total,Geschlecht - Total
5590,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Verkauf v. Konsumgütern u. Dienstleistungen im Detailhandel,Anforderungsniveau - Total,Mann
4350,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Verkauf v. Konsumgütern u. Dienstleistungen im Detailhandel,Anforderungsniveau - Total,Frau
5830,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Verkauf v. Konsumgütern u. Dienstleistungen im Detailhandel,Niveau 1+2,Geschlecht - Total
6852,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Verkauf v. Konsumgütern u. Dienstleistungen im Detailhandel,Niveau 1+2,Mann
4728,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Verkauf v. Konsumgütern u. Dienstleistungen im Detailhandel,Niveau 1+2,Frau
4620,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Verkauf v. Konsumgütern u. Dienstleistungen im Detailhandel,Niveau 3,Geschlecht - Total
5188,2010,"Espace Mittelland (BE, FR, SO, NE, JU)",Verkauf v. Konsumgütern u. Dienstleistungen im Detailhandel,Niveau 3,Mann
