Wert,Geschlecht,Arbeitskanton,Erwerbsstatus,Aufenthaltsdauer,Quartal
0,Frau,Obwalden,Selbständige,>=12 Monate,2010Q3
0,Frau,Obwalden,Selbständige,>=12 Monate,2010Q4
0,Frau,Obwalden,Selbständige,>=12 Monate,2011Q1
0,Frau,Obwalden,Selbständige,>=12 Monate,2011Q2
0,Frau,Obwalden,Selbständige,>=12 Monate,2011Q3
0,Frau,Obwalden,Selbständige,>=12 Monate,2011Q4
0,Frau,Obwalden,Selbständige,>=12 Monate,2012Q1
0,Frau,Obwalden,Selbständige,>=12 Monate,2012Q2
0,Frau,Obwalden,Selbständige,>=12 Monate,2012Q3
0,Frau,Obwalden,Selbständige,>=12 Monate,2012Q4
0,Frau,Obwalden,Selbständige,>=12 Monate,2013Q1
0,Frau,Obwalden,Selbständige,>=12 Monate,2013Q2
0,Frau,Obwalden,Selbständige,>=12 Monate,2013Q3
0,Frau,Obwalden,Selbständige,>=12 Monate,2013Q4
0,Frau,Obwalden,Selbständige,>=12 Monate,2014Q1
0,Frau,Obwalden,Selbständige,>=12 Monate,2014Q2
0,Frau,Obwalden,Selbständige,>=12 Monate,2014Q3
0,Frau,Obwalden,Selbständige,>=12 Monate,2014Q4
0,Frau,Obwalden,Selbständige,>=12 Monate,2015Q1
0,Frau,Obwalden,Selbständige,>=12 Monate,2015Q2
0,Frau,Obwalden,Selbständige,>=12 Monate,2015Q3
0,Frau,Obwalden,Selbständige,>=12 Monate,2015Q4
0,Frau,Obwalden,Selbständige,>=12 Monate,2016Q1
0,Frau,Obwalden,Selbständige,>=12 Monate,2016Q2
0,Frau,Obwalden,Selbständige,>=12 Monate,2016Q3
0,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2002Q2
0,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2002Q3
0,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2002Q4
0,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2003Q1
0,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2003Q2
0,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2003Q3
0,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2003Q4
0,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2004Q1
0,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2004Q2
0,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2004Q3
0,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2004Q4
0,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2005Q1
0,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2005Q2
0,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2005Q3
0,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2005Q4
0,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2006Q1
0,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2006Q2
0,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2006Q3
0,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2006Q4
0,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2007Q1
1.8,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2007Q2
1.8,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2007Q3
2.4,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2007Q4
1.6,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2008Q1
3.4,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2008Q2
4.1,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2008Q3
4.9,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2008Q4
5.1,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2009Q1
5.9,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2009Q2
6.6,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2009Q3
6.7,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2009Q4
8.9,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2010Q1
9.4,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2010Q2
9.6,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2010Q3
10,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2010Q4
12,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2011Q1
14,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2011Q2
12,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2011Q3
12,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2011Q4
12.5,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2012Q1
13.5,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2012Q2
11.5,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2012Q3
10.5,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2012Q4
8.5,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2013Q1
9.4,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2013Q2
8.4,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2013Q3
9.4,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2013Q4
7.6,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2014Q1
7.3,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2014Q2
7.2,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2014Q3
6.3,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2014Q4
6.3,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2015Q1
6,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2015Q2
4.4,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2015Q3
4,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2015Q4
4,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2016Q1
4.2,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2016Q2
5.4,Frau,Nidwalden,Erwerbsstatus - Total,Aufenthaltsdauer - Total,2016Q3
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2002Q2
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2002Q3
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2002Q4
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2003Q1
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2003Q2
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2003Q3
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2003Q4
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2004Q1
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2004Q2
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2004Q3
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2004Q4
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2005Q1
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2005Q2
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2005Q3
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2005Q4
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2006Q1
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2006Q2
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2006Q3
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2006Q4
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2007Q1
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2007Q2
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2007Q3
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2007Q4
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2008Q1
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2008Q2
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2008Q3
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2008Q4
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2009Q1
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2009Q2
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2009Q3
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2009Q4
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2010Q1
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2010Q2
0.7,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2010Q3
2,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2010Q4
2,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2011Q1
4,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2011Q2
2,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2011Q3
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2011Q4
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2012Q1
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2012Q2
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2012Q3
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2012Q4
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2013Q1
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2013Q2
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2013Q3
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2013Q4
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2014Q1
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2014Q2
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2014Q3
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2014Q4
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2015Q1
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2015Q2
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2015Q3
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2015Q4
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2016Q1
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2016Q2
0,Frau,Nidwalden,Erwerbsstatus - Total,<12 Monate,2016Q3
0,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2002Q2
0,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2002Q3
0,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2002Q4
0,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2003Q1
0,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2003Q2
0,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2003Q3
0,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2003Q4
0,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2004Q1
0,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2004Q2
0,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2004Q3
0,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2004Q4
0,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2005Q1
0,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2005Q2
0,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2005Q3
0,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2005Q4
0,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2006Q1
0,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2006Q2
0,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2006Q3
0,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2006Q4
0,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2007Q1
1.8,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2007Q2
1.8,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2007Q3
2.4,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2007Q4
1.6,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2008Q1
3.4,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2008Q2
4.1,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2008Q3
4.9,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2008Q4
5.1,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2009Q1
5.9,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2009Q2
6.6,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2009Q3
6.7,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2009Q4
8.9,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2010Q1
9.4,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2010Q2
8.9,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2010Q3
8,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2010Q4
10,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2011Q1
10,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2011Q2
10,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2011Q3
12,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2011Q4
12.5,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2012Q1
13.5,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2012Q2
11.5,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2012Q3
10.5,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2012Q4
8.5,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2013Q1
9.4,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2013Q2
8.4,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2013Q3
9.4,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2013Q4
7.6,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2014Q1
7.3,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2014Q2
7.2,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2014Q3
6.3,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2014Q4
6.3,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2015Q1
6,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2015Q2
4.4,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2015Q3
4,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2015Q4
4,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2016Q1
4.2,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2016Q2
5.4,Frau,Nidwalden,Erwerbsstatus - Total,>=12 Monate,2016Q3
0,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2002Q2
0,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2002Q3
0,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2002Q4
0,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2003Q1
0,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2003Q2
0,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2003Q3
0,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2003Q4
0,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2004Q1
0,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2004Q2
0,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2004Q3
0,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2004Q4
0,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2005Q1
0,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2005Q2
0,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2005Q3
0,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2005Q4
0,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2006Q1
0,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2006Q2
0,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2006Q3
0,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2006Q4
0,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2007Q1
1.8,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2007Q2
1.8,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2007Q3
1.8,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2007Q4
0.9,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2008Q1
3.4,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2008Q2
4.1,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2008Q3
4.9,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2008Q4
5.1,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2009Q1
5.9,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2009Q2
6.6,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2009Q3
6.7,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2009Q4
8.9,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2010Q1
9.4,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2010Q2
9.6,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2010Q3
10,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2010Q4
12,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2011Q1
14,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2011Q2
12,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2011Q3
12,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2011Q4
12.5,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2012Q1
13.5,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2012Q2
11.5,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2012Q3
10.5,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2012Q4
8.5,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2013Q1
9.4,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2013Q2
8.4,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2013Q3
9.4,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2013Q4
7.6,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2014Q1
7.3,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2014Q2
7.2,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2014Q3
6.3,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2014Q4
6.3,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2015Q1
6,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2015Q2
4.4,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2015Q3
4,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2015Q4
4,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2016Q1
4.2,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2016Q2
5.4,Frau,Nidwalden,Arbeitnehmer,Aufenthaltsdauer - Total,2016Q3
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2002Q2
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2002Q3
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2002Q4
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2003Q1
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2003Q2
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2003Q3
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2003Q4
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2004Q1
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2004Q2
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2004Q3
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2004Q4
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2005Q1
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2005Q2
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2005Q3
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2005Q4
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2006Q1
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2006Q2
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2006Q3
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2006Q4
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2007Q1
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2007Q2
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2007Q3
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2007Q4
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2008Q1
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2008Q2
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2008Q3
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2008Q4
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2009Q1
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2009Q2
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2009Q3
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2009Q4
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2010Q1
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2010Q2
0.7,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2010Q3
2,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2010Q4
2,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2011Q1
4,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2011Q2
2,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2011Q3
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2011Q4
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2012Q1
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2012Q2
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2012Q3
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2012Q4
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2013Q1
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2013Q2
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2013Q3
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2013Q4
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2014Q1
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2014Q2
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2014Q3
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2014Q4
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2015Q1
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2015Q2
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2015Q3
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2015Q4
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2016Q1
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2016Q2
0,Frau,Nidwalden,Arbeitnehmer,<12 Monate,2016Q3
0,Frau,Nidwalden,Arbeitnehmer,>=12 Monate,2002Q2
0,Frau,Nidwalden,Arbeitnehmer,>=12 Monate,2002Q3
0,Frau,Nidwalden,Arbeitnehmer,>=12 Monate,2002Q4
0,Frau,Nidwalden,Arbeitnehmer,>=12 Monate,2003Q1
0,Frau,Nidwalden,Arbeitnehmer,>=12 Monate,2003Q2
0,Frau,Nidwalden,Arbeitnehmer,>=12 Monate,2003Q3
0,Frau,Nidwalden,Arbeitnehmer,>=12 Monate,2003Q4
0,Frau,Nidwalden,Arbeitnehmer,>=12 Monate,2004Q1
0,Frau,Nidwalden,Arbeitnehmer,>=12 Monate,2004Q2
0,Frau,Nidwalden,Arbeitnehmer,>=12 Monate,2004Q3
0,Frau,Nidwalden,Arbeitnehmer,>=12 Monate,2004Q4
0,Frau,Nidwalden,Arbeitnehmer,>=12 Monate,2005Q1
0,Frau,Nidwalden,Arbeitnehmer,>=12 Monate,2005Q2
0,Frau,Nidwalden,Arbeitnehmer,>=12 Monate,2005Q3
0,Frau,Nidwalden,Arbeitnehmer,>=12 Monate,2005Q4
0,Frau,Nidwalden,Arbeitnehmer,>=12 Monate,2006Q1
0,Frau,Nidwalden,Arbeitnehmer,>=12 Monate,2006Q2
0,Frau,Nidwalden,Arbeitnehmer,>=12 Monate,2006Q3
0,Frau,Nidwalden,Arbeitnehmer,>=12 Monate,2006Q4
0,Frau,Nidwalden,Arbeitnehmer,>=12 Monate,2007Q1
1.8,Frau,Nidwalden,Arbeitnehmer,>=12 Monate,2007Q2
1.8,Frau,Nidwalden,Arbeitnehmer,>=12 Monate,2007Q3
1.8,Frau,Nidwalden,Arbeitnehmer,>=12 Monate,2007Q4
0.9,Frau,Nidwalden,Arbeitnehmer,>=12 Monate,2008Q1
3.4,Frau,Nidwalden,Arbeitnehmer,>=12 Monate,2008Q2
4.1,Frau,Nidwalden,Arbeitnehmer,>=12 Monate,2008Q3
4.9,Frau,Nidwalden,Arbeitnehmer,>=12 Monate,2008Q4
